1.386805905667642946e-07;2.419354677840601653e-05;2.227094000772922300e-06;2.240525645902380347e-06;3.353450738359242678e-04;2.020767133217304945e-04;4.171251930529251695e-06;3.023122189915739000e-06;1.372138831357005984e-05;2.375540589127922431e-06;1.466833481345020118e-07;6.005070827086456120e-05;5.054619123256998137e-06;8.722095117263961583e-06;5.545327439904212952e-06;7.858337994548492134e-06;1.716670885798521340e-05;1.468798842552132555e-07;6.608614785363897681e-05;3.746332076843827963e-04;1.011573825962841511e-03;9.867851076705846936e-06;2.366215028359874850e-07;1.325655830441974103e-06;1.165048928442047327e-07;4.571631052385782823e-06;3.964524069033359410e-07;2.169440605078679779e-14;9.978370070457458496e-01
1.536576021976543416e-08;8.750160304771270603e-06;1.499968931284456630e-07;1.480037870038586334e-08;8.048185554798692465e-05;7.654800720047205687e-05;9.873786410707907635e-08;2.701487176182126859e-07;4.905195964965969324e-07;7.668342760780433309e-08;1.583427255980041082e-08;1.202224325425049756e-06;1.569252731314918492e-06;2.041661673501948826e-06;2.051446585937810596e-07;2.597312231955584139e-06;5.198400572226091754e-07;4.121550656321915085e-09;1.532516535007744096e-06;3.452201417530886829e-05;2.696565570659004152e-05;6.635547151745413430e-07;4.697630728855983762e-09;7.674898228060555994e-08;3.331335207690244715e-09;4.312824444241414312e-07;7.276114644128028885e-08;1.205550547728878857e-15;9.997606873512268066e-01
9.870254835675495997e-09;1.742171320984198246e-06;3.537236992201542307e-08;4.202556080912245307e-10;3.358669346198439598e-05;8.493536370224319398e-06;2.544313915109341906e-08;2.227412387867389043e-08;2.007561050731965224e-08;2.130737186689657392e-08;5.137418046530228821e-09;1.020815165730937224e-08;1.516257043476798572e-06;1.274073497370409314e-06;2.531114340342810465e-08;5.517777594832296018e-07;4.422959065664144873e-08;1.211888367436131375e-10;3.454564136973203858e-07;5.534418505703797564e-06;1.425143068445322569e-06;7.172478433403739473e-08;5.144524806155459373e-10;1.498554702550336515e-08;6.458651391483272164e-10;4.786766893971616810e-08;7.408457847191129986e-09;1.004750945254194092e-16;9.999451637268066406e-01
9.903427411472875974e-08;1.584573254831411759e-07;7.483726527368617099e-09;2.996768111440673010e-11;9.805446097743697464e-06;1.415144765815057326e-06;8.808907381308017648e-09;6.855256362570116835e-09;3.554561534002687040e-09;1.564142038112947830e-09;2.503208307302884350e-09;7.181102240627623701e-11;1.741850041980796959e-06;3.137934072583448142e-07;1.103645619338067263e-09;1.605237542889881297e-07;1.199931087825234499e-08;3.467132397155792134e-12;1.164175600365524588e-07;1.149320155491295736e-06;1.504724451706351829e-07;1.047854869540287837e-08;2.752414962614579963e-10;6.785759176786143598e-10;1.635430402213700063e-10;2.212860561456864161e-09;1.124717194378455076e-10;1.303548302494150952e-17;9.999848604202270508e-01
1.740186562528833747e-04;3.692748578032478690e-07;1.594391996206923068e-08;1.001858752208706349e-11;1.872442908279481344e-06;8.870422902873542625e-07;7.710387883719249658e-09;3.922557567648254917e-08;7.742628760354364204e-10;1.112809844272533155e-09;4.280300558434646518e-10;8.181769498016855380e-12;1.443578270254874951e-07;1.573612173899618938e-08;4.056224106596673096e-11;7.301790105884720106e-07;3.923365810010182031e-08;9.982226633828417128e-13;7.104985488837201046e-09;5.360570298762468155e-08;3.289404748585411653e-09;6.875310987197735813e-09;2.760451034422573002e-10;4.208580706155373719e-11;2.985788005727130212e-11;8.230451042923192517e-11;1.540511316601433922e-12;7.102920510654043553e-18;9.998218417167663574e-01
1.005779877305030823e-01;2.849107113434001803e-05;3.630293213063850999e-05;6.709540700811089664e-10;5.618392719952680636e-07;4.217658442939864472e-06;9.492364938523678575e-08;1.277499359275680035e-05;9.289498947850916011e-09;8.081628521949824062e-08;7.292158543670268500e-10;3.440920604003139260e-10;1.918456007388158469e-07;1.070310506889882163e-08;1.531151455624879532e-10;1.090575187845388427e-05;9.222883818438276649e-06;1.693300881455694906e-11;1.547092676190686689e-09;9.883590479375925497e-08;4.315003021559959961e-09;4.574135203938567429e-08;3.020596661684749051e-09;2.085360772952071784e-10;3.053851269085861020e-11;8.770039694461218005e-10;8.365245995900494336e-12;2.548332503132452742e-16;8.993189334869384766e-01
1.634167693555355072e-02;6.411230424419045448e-05;1.661098562180995941e-03;8.405149287682434078e-08;1.024475523081491701e-06;6.085695531510282308e-06;1.785325366654433310e-06;2.570044889580458403e-04;5.918591128306616156e-08;7.259542940118990373e-07;7.644280941576653277e-08;3.762370415216764741e-09;4.483385782805271447e-05;1.235772799645928899e-07;1.039057551111000066e-08;3.104141069343313575e-05;2.107562264427542686e-03;1.568436353016622320e-10;6.698431143092875573e-09;2.209897729699150659e-06;9.249474430816917447e-08;2.737150062159798836e-08;1.450471955877219443e-07;3.738038145684186020e-08;2.897687471914434099e-11;5.018005921897383814e-08;2.510420760160059217e-10;2.769304552588023292e-15;9.794801473617553711e-01
3.656022454379126430e-05;2.992326699313707650e-06;1.023014101519947872e-05;5.085593723919146214e-09;1.684682899849576643e-07;3.948534413211746141e-06;9.399573741575295571e-08;7.422129328915616497e-06;3.502563572510553058e-08;1.081119052059875685e-07;8.009862106916898483e-09;5.717927797910249410e-10;2.816233970224857330e-02;3.167442486073923646e-08;6.944600272618117742e-08;4.216075922158779576e-06;7.264166197273880243e-05;1.635177670350485002e-12;2.125669738006763509e-07;3.497218301617976977e-07;8.191592115736057167e-08;3.745814325384344556e-09;1.010116790212123306e-08;3.747447294699668419e-07;1.412773164514297131e-13;3.085128952307059080e-08;6.028338418728740322e-12;9.042268617841768422e-17;9.716980457305908203e-01
2.680660970977299939e-10;9.910953169267600060e-10;4.509734599644765751e-12;1.401452857165445473e-14;8.492005709737071584e-12;1.006918370904941185e-08;6.970170968179090210e-13;4.366951245060590736e-12;7.739758167701893399e-09;3.131827436275713694e-11;8.026581786377273708e-13;2.629579225806727427e-14;9.999959468841552734e-01;5.261296259773118322e-11;2.908953355973409316e-10;2.647899399743636195e-10;1.103701435800630293e-10;9.455819219448879714e-17;5.151205186848528683e-07;1.979102211974170800e-12;4.691260834660537782e-12;1.936269478086671825e-10;2.923027054776983213e-12;1.933817017629735346e-08;1.776599908077610397e-18;4.689525243822822986e-12;4.012043023074918138e-16;1.158360051774225625e-18;3.615069317675079219e-06
1.684539796542594559e-07;8.980443766404277994e-08;2.733539848469301869e-13;2.056157232866763496e-15;5.916948875306360378e-11;2.997459205289487727e-06;9.111003509802706457e-14;1.154140802026026869e-12;3.070626064527459675e-08;2.851576530460420145e-09;3.961831405475957357e-13;2.453905778392311693e-14;9.828212261199951172e-01;1.596366927536507774e-10;1.109170422175509430e-09;9.737075590265931169e-10;2.487822448049570312e-11;8.483301732499366247e-19;7.949440146148845088e-07;9.762206668040285251e-12;6.200704880110485817e-12;3.358030520317356604e-09;1.265597782823535411e-11;2.679646282643943778e-09;5.735583099888069553e-18;7.234237514586183693e-11;1.467435770844489808e-15;2.082209230010839449e-18;1.717464067041873932e-02
