2.666655973371234722e-06;8.629066883258929010e-07;1.131206725513145273e-10;4.021330213266338660e-10;4.219763468427117914e-06;6.068814855098025873e-06;2.257690007168022817e-10;1.445070313410568019e-10;2.214454175586411111e-09;6.732999491276814297e-09;6.746856762510078376e-13;4.536073461292033926e-10;7.222985765054090734e-09;1.101291946525861931e-08;1.919689927853962530e-11;4.501235082443599822e-07;3.958835925743642292e-09;3.259104141076218930e-12;6.214263770232264505e-09;2.337908311389469418e-09;2.973550650153811148e-08;2.081438355006071106e-09;1.531536009125034070e-10;8.041554921955906821e-11;1.296497076364033774e-10;4.299839928556536961e-10;1.808195845658111534e-12;3.419293233655722446e-19;9.999856948852539062e-01
1.814888231456279755e-02;1.128694508224725723e-03;4.651486307238883455e-08;9.334200967714423314e-09;2.680366378626786172e-06;7.242595984280342236e-06;4.938842579349511652e-08;3.369460932489687366e-09;5.040689199375947283e-09;1.071534711627464276e-06;2.172001510938881275e-12;1.045313080538790018e-08;2.424338845230522566e-07;1.640133007185795577e-07;2.619207351006735962e-10;1.357118162559345365e-05;2.181162244596634991e-06;1.200644028642727790e-09;1.171021235535363303e-08;1.209409674629569054e-06;2.211168492749493453e-08;5.266189759822736960e-07;7.188464490326396117e-09;4.483006188493732225e-10;6.403441688007660559e-08;3.977062235094308562e-09;4.754035706766579494e-11;4.711596416904812075e-16;9.806932806968688965e-01
9.790229797363281250e-02;1.293912157416343689e-02;1.166297533927718177e-05;6.174628310873231385e-07;4.409984910580533324e-07;1.062804876710288227e-04;1.618882379261776805e-05;1.462489507275677170e-07;2.846955453605914954e-07;1.596618130861315876e-05;1.185691322902471256e-09;1.836651932762833894e-07;7.015401934040710330e-06;3.214373464288655668e-06;1.204926736164679824e-08;4.223445721436291933e-04;5.147146526724100113e-03;3.655132786661852151e-06;3.324494457501714351e-07;6.137258606031537056e-04;7.161683015510789119e-07;3.965213181800208986e-05;4.931940225105790887e-07;6.721580092516887817e-08;3.351583472976926714e-06;2.357724149248952017e-08;2.927709630284880404e-09;1.025105090331386581e-13;8.827650547027587891e-01
5.434588529169559479e-04;3.956553409807384014e-04;3.492550240480341017e-05;4.880787400907138363e-06;8.469432799529386102e-08;2.559482345532160252e-05;9.105507342610508204e-05;4.033560117022716440e-07;2.556764115979603957e-07;2.482987156326998957e-06;2.529015397101375129e-08;4.426039623695032788e-08;1.945230360433924943e-05;5.478606908582150936e-06;4.423719346391408180e-08;2.004209964070469141e-04;2.739251554012298584e-01;2.983939702971838415e-05;2.758769426236540312e-07;3.293628571555018425e-03;2.325123659829841927e-06;4.934968274028506130e-06;8.851632742334913928e-07;3.203538483376178192e-07;1.028814835990488064e-06;7.118247324910953466e-09;1.373790081693471166e-09;3.987424201045385030e-14;7.214173078536987305e-01
1.597655113982909825e-06;1.080155698218732141e-06;2.596527883724775165e-05;8.985151907836552709e-06;8.379780069844855461e-08;1.343146436738607008e-06;2.366049011470749974e-05;1.055229404300916940e-06;2.470796545139819500e-08;5.729322793968094629e-08;3.731611464274919854e-09;8.387407035570504377e-08;5.368288839235901833e-06;2.883367926642677048e-07;3.469189024940533272e-08;1.606718069524504244e-05;2.450088411569595337e-01;9.981355105992406607e-06;9.773172493510173808e-09;3.948529192712157965e-04;3.064332531721447594e-06;3.902709266867532278e-08;1.483001028645958286e-07;4.258177170868293615e-07;2.633581575040011558e-09;9.142614443291563475e-10;4.113813456552151138e-11;5.599762342868965306e-16;7.544968724250793457e-01
1.807458183122889750e-08;9.831929936865435593e-09;1.110837096348404884e-03;6.284819450229406357e-03;1.258207430510083213e-05;6.217993018253764603e-07;8.163155289366841316e-04;3.010506407008506358e-05;2.009227682719938457e-05;2.273252519557900087e-08;2.555965750161703909e-07;8.336563041666522622e-06;1.094650849699974060e-02;2.024269997491501272e-05;7.616639777552336454e-06;4.870123120781499892e-06;9.761189222335815430e-01;2.798162633553147316e-03;5.609087111224653199e-06;6.356767698889598250e-05;4.970267182216048241e-04;1.623943489903467707e-06;4.145010734646348283e-06;5.031675682403147221e-04;4.276154708104940028e-10;2.399178988810035662e-08;9.919021159987551073e-10;5.858727674008801234e-14;7.444416987709701061e-04
2.556835410061353286e-09;1.230418344988493118e-08;6.826887666289138679e-11;6.859312562390584844e-10;1.050871389907115372e-09;2.373334950789285358e-07;1.334557811483172429e-11;7.477932162380795944e-11;1.541456185805145651e-06;3.299312822946376400e-09;1.427923404517805750e-11;2.067969580299422461e-11;9.999340772628784180e-01;4.432900979622900195e-08;4.657032093291491037e-08;2.800703668981441297e-06;6.399332619366759900e-07;1.069424965249865522e-10;6.451113677030662075e-06;1.522988159197158353e-11;9.849553173069125478e-09;8.359227649634703994e-06;4.755105753595501028e-10;5.621767286356771365e-06;3.039091679894120608e-17;2.470395832343541542e-10;5.916833321038816873e-13;5.367002982919403913e-16;4.016663660877384245e-05
8.027822332223877311e-06;4.189982973912265152e-07;1.353459677666535299e-09;3.030201367604234974e-10;9.813911105993611272e-08;8.723394712433218956e-04;4.806760024733680581e-12;1.513468100844406194e-10;1.458063161408063024e-05;1.509588400949724019e-07;1.162203059484889778e-11;4.309951701086944809e-12;9.327632784843444824e-01;7.761874257994350046e-06;4.987503416487015784e-06;1.020879153657006100e-06;1.959807320872641867e-07;3.817408195105898017e-12;3.005585313076153398e-06;6.898553950307473315e-11;3.457211050772457384e-08;1.070728012564359233e-05;1.182284847800474381e-08;2.912266154453391209e-06;2.408793883588555406e-16;1.980392561051758094e-08;3.689500528009093117e-12;2.999965970745913394e-16;6.631047278642654419e-02
7.547441782662644982e-06;9.557545126881450415e-06;4.611872550519535707e-10;1.149677367195955924e-10;1.091583357037961832e-08;3.733546435832977295e-01;1.742074041445607069e-12;3.227018652296465007e-11;8.325759154104162008e-06;8.833368156047072262e-06;1.517401872555557141e-12;1.856595086002776895e-11;8.529895421816036105e-05;3.192317024058866082e-07;4.832161835111037362e-07;8.731209959478292149e-07;3.113720836722677632e-08;1.305110940109585616e-13;1.901281976302016119e-08;1.342319376311518209e-12;1.375966807160011740e-08;4.721089226222829893e-07;2.546733102182230368e-10;5.191200358467540354e-08;3.117694021293604531e-17;5.457135898723208811e-08;4.945771439959778526e-13;9.956118526641111539e-19;6.265233755111694336e-01
7.916349353820351098e-09;1.269793719984591007e-04;4.808670475697773838e-11;2.599832882310693094e-08;1.180653352861327221e-08;9.996330738067626953e-01;4.717155485667312576e-11;1.950613837120585004e-10;2.505864439561467094e-11;1.730825169943273067e-04;7.028923665330921722e-09;1.425168316693259385e-10;3.983438467969335761e-09;4.708539336206740700e-09;2.317287481901075807e-07;7.845734216971322894e-06;6.097421589856821811e-08;2.618891770111986261e-10;6.475541769468406983e-10;2.028993466296480364e-11;9.201469453046229319e-08;1.070803682523546740e-05;1.248198100434194657e-09;1.568077667712941548e-09;2.060822425642444165e-16;1.672242433414794505e-05;7.075934890105051167e-13;1.610395955163402514e-18;3.110558827756904066e-05
3.113736056548077613e-06;1.126780443883035332e-05;2.249510855367731210e-10;9.359876429471114534e-08;1.920902832353021950e-07;4.752677796204807237e-06;3.822150151933101370e-09;1.169229851827324751e-10;2.367573151418334021e-11;6.151832376843913153e-09;4.478447820921438449e-11;1.886691358699010834e-10;1.031579586197040044e-07;4.932653840938883150e-09;4.445298600330715999e-06;1.391190773691874938e-10;5.628880330732499715e-07;7.041379198463593170e-12;6.981318190213414709e-09;8.044495736214685166e-09;1.649875921430066228e-04;1.042201347445370629e-08;4.888184967910547130e-09;2.368292506549352083e-10;7.672692098640784830e-15;7.792012368668110867e-09;3.719344439639254984e-13;2.377699166834567145e-20;9.998105168342590332e-01
1.124715026890044101e-06;7.238639465612095591e-09;1.861628386168323601e-11;8.296161535525925501e-10;1.628203172288067435e-08;6.463337087758702637e-10;4.743798409645449965e-11;1.633934307299078625e-11;1.335125673213033437e-11;3.810714764573841506e-12;2.881785996357126567e-14;4.381306515505167809e-12;2.925104158890690087e-09;2.502903717616078438e-10;6.833621313262483454e-08;1.229711455276796817e-13;1.498046842129951983e-08;1.930323712288559146e-14;2.148000805002325819e-10;3.953272986745304252e-10;5.307976971380412579e-05;4.335853236777514885e-14;1.658365250678528469e-10;1.119153814760354138e-11;4.171927374011863768e-15;6.704191238618428805e-13;2.913487390254244913e-14;6.052823955290651550e-22;9.999456405639648438e-01
2.147215354852960445e-06;1.399535376478411308e-09;3.167867357323217448e-11;9.870316786120270081e-10;6.661952323128161879e-09;1.073529251605087609e-10;2.180608887902835136e-10;1.524911308337095761e-10;4.423220401061911389e-10;1.186742652932448738e-12;7.315904880598328441e-15;9.107167277255800997e-12;1.307083219437288335e-09;2.935893306243997358e-09;4.906356210199191992e-08;4.055546656421722684e-14;1.454158038427522115e-08;8.765349354005781690e-15;3.137921034124246944e-10;5.321630358601225907e-10;3.260037556174211204e-05;2.456400121015386157e-14;6.788331008422687773e-10;4.442453349629005288e-11;1.965320572570265073e-14;6.404207134221018283e-13;1.855306950822657730e-13;2.941295324854269724e-21;9.999651908874511719e-01
